,cut_date,minute,shots_off_target_1,shots_off_target_2,blocked_shots_1,blocked_shots_2,bi_ chances_1,bi_ chances_2,big_chances_missed_1,big_chances_missed_2,hit_woodwork_1,hit_woodwork_2,counter_attacks_1,counter_attacks_2,counter_attack_shots_1,counter_attack_shots_2,counter_attack_goals_1,counter_attack_goals_2,shots_inside_box_1,shots_inside_box_2,shots_outside_box_1,shots_outside_box_2,goalkeeper_saves_1,goalkeeper_saves_2,goals_prevented_1,goals_prevented_2,accurate_passes_1,accurate_passes_2,long_balls_1,long_balls_2,Crosses_1,Crosses_2,Dribbles_1,Dribbles_2,Possession_lost_1,Possession_lost_2,Duels_won_1,Duels_won_2,Aerials_won_1,Aerials_won_2,Clearances_1,Clearances_2
20926,2024-02-03 16:42:32,nan,0.0,3.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,,,8.0,7.0,2.0,5.0,3.0,5.0,-1.37,0.07,358.0,485.0,23|73,21|48,1|6,4|23,7|18,8|23,143.0,156.0,61.0,63.0,17.0,24.0,24.0,13.0
20927,2024-02-03 16:42:34,nan,3.0,4.0,5.0,8.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,,,8.0,13.0,2.0,3.0,3.0,1.0,0.68,-0.38,177.0,812.0,23|48,18|37,8|20,3|19,8|13,11|15,99.0,109.0,39.0,37.0,7.0,9.0,26.0,13.0
20928,2024-02-03 16:42:36,nan,11.0,5.0,5.0,3.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,16.0,4.0,7.0,5.0,1.0,5.0,0.09,1.53,566.0,258.0,28|48,19|57,7|16,2|12,5|15,8|12,125.0,123.0,41.0,38.0,11.0,6.0,7.0,24.0
20929,2024-02-03 16:42:38,nan,10.0,2.0,5.0,0.0,1.0,6.0,1.0,3.0,1.0,0.0,,,,,,,13.0,8.0,7.0,3.0,6.0,4.0,1.13,0.82,492.0,266.0,22|45,19|53,7|17,3|10,8|20,9|13,149.0,138.0,55.0,63.0,25.0,12.0,11.0,20.0
20930,2024-02-03 16:42:40,nan,2.0,5.0,4.0,1.0,1.0,0.0,,,,,,,,,,,5.0,6.0,2.0,3.0,3.0,0.0,0.42,-0.22,288.0,525.0,16|54,24|60,4|19,4|27,6|17,9|15,128.0,141.0,44.0,50.0,12.0,9.0,30.0,19.0
20931,2024-02-03 16:42:42,nan,4.0,9.0,4.0,10.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,,,8.0,20.0,2.0,4.0,5.0,0.0,0.93,-1.11,181.0,470.0,18|72,26|53,3|9,9|35,8|14,16|21,134.0,153.0,36.0,63.0,12.0,23.0,35.0,7.0
20932,2024-02-03 16:42:44,nan,1.0,4.0,1.0,7.0,1.0,1.0,,,,,,,,,,,3.0,11.0,1.0,8.0,6.0,1.0,-0.1,-0.52,202.0,456.0,25|75,33|59,2|16,8|41,7|10,9|17,147.0,160.0,35.0,40.0,12.0,16.0,33.0,17.0
20933,2024-02-03 16:42:46,nan,9.0,3.0,2.0,0.0,2.0,4.0,2.0,2.0,,,0.0,2.0,0.0,1.0,0.0,1.0,7.0,6.0,5.0,1.0,1.0,1.0,-0.72,0.16,563.0,269.0,31|52,10|40,8|33,1|6,8|11,9|17,163.0,130.0,45.0,48.0,13.0,9.0,7.0,27.0
20934,2024-02-03 16:42:48,nan,6.0,4.0,5.0,5.0,1.0,1.0,,,,,,,,,,,10.0,11.0,5.0,7.0,7.0,2.0,-0.4,-0.55,492.0,376.0,23|52,17|48,3|10,7|21,6|13,8|17,128.0,134.0,49.0,42.0,12.0,12.0,15.0,9.0
20935,2024-02-03 16:42:50,nan,9.0,0.0,5.0,1.0,9.0,0.0,2.0,0.0,,,,,,,,,18.0,1.0,6.0,0.0,0.0,3.0,,,551.0,236.0,31|52,11|63,6|20,1|6,5|9,3|11,123.0,124.0,35.0,28.0,9.0,8.0,7.0,15.0
20936,2024-02-03 16:42:52,nan,8.0,6.0,1.0,9.0,2.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,,,4.0,16.0,10.0,7.0,6.0,4.0,,,215.0,403.0,26|69,28|58,2|13,4|18,10|21,11|22,174.0,153.0,51.0,68.0,17.0,24.0,12.0,19.0
20937,2024-02-03 16:42:54,nan,6.0,5.0,8.0,10.0,3.0,2.0,2.0,2.0,,,0.0,1.0,0.0,1.0,,,12.0,9.0,7.0,12.0,5.0,3.0,,,119.0,367.0,19|75,20|57,2|19,4|23,6|10,1|9,164.0,147.0,56.0,53.0,22.0,29.0,20.0,33.0
20938,2024-02-03 16:42:56,nan,3.0,3.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,5.0,9.0,5.0,4.0,3.0,5.0,,,301.0,333.0,21|53,28|72,2|24,8|26,6|13,13|18,158.0,154.0,52.0,52.0,22.0,22.0,29.0,22.0
20939,2024-02-03 16:42:58,nan,12.0,2.0,12.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,21.0,5.0,9.0,3.0,0.0,6.0,,,313.0,142.0,30|60,22|84,9|34,5|19,7|13,6|11,170.0,163.0,60.0,53.0,27.0,23.0,22.0,35.0
20940,2024-02-03 16:43:00,nan,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,10.0,2.0,6.0,3.0,1.0,6.0,,,244.0,287.0,29|78,12|67,4|28,0|12,5|7,18|25,168.0,177.0,61.0,67.0,24.0,22.0,22.0,26.0
20941,2024-02-03 16:43:03,nan,2.0,5.0,4.0,5.0,4.0,6.0,2.0,4.0,,,,,,,,,6.0,9.0,4.0,5.0,2.0,2.0,,,236.0,411.0,24|83,31|91,4|10,4|25,5|9,8|22,173.0,202.0,62.0,53.0,28.0,25.0,36.0,14.0
20942,2024-02-03 16:43:05,nan,7.0,5.0,2.0,2.0,1.0,1.0,,,,,,,,,,,9.0,8.0,5.0,4.0,4.0,3.0,,,303.0,336.0,22|78,24|74,4|17,5|20,6|12,13|15,173.0,183.0,50.0,46.0,17.0,16.0,16.0,13.0
20943,2024-02-03 16:43:07,nan,8.0,5.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,16.0,6.0,9.0,3.0,1.0,5.0,,,717.0,251.0,49|68,25|67,6|28,1|4,7|13,9|14,119.0,120.0,41.0,40.0,14.0,10.0,7.0,20.0
20944,2024-02-03 16:43:09,nan,2.0,6.0,7.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,,8.0,13.0,6.0,4.0,1.0,6.0,,,319.0,390.0,34|69,37|79,5|22,2|12,6|18,3|7,162.0,145.0,42.0,52.0,17.0,20.0,17.0,23.0
20945,2024-02-03 16:43:11,nan,5.0,8.0,1.0,9.0,,,,,,,3.0,0.0,2.0,0.0,1.0,0.0,7.0,16.0,3.0,6.0,4.0,2.0,,,112.0,472.0,20|88,36|62,4|11,13|40,3|4,6|18,147.0,186.0,48.0,51.0,17.0,22.0,39.0,11.0
20946,2024-02-03 16:43:13,nan,3.0,3.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,6.0,11.0,2.0,2.0,4.0,0.0,,,255.0,196.0,29|72,25|89,3|18,2|19,10|20,2|7,213.0,200.0,84.0,60.0,42.0,30.0,17.0,18.0
20947,2024-02-03 16:43:15,nan,2.0,3.0,2.0,2.0,7.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,11.0,9.0,1.0,1.0,3.0,4.0,,,150.0,602.0,29|61,24|45,2|6,9|25,8|10,8|18,117.0,140.0,53.0,45.0,17.0,8.0,12.0,6.0
20948,2024-02-03 16:43:18,nan,7.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,0.0,,,11.0,7.0,1.0,5.0,3.0,1.0,,,175.0,176.0,20|79,26|75,5|18,1|14,9|22,7|18,197.0,202.0,79.0,76.0,36.0,33.0,35.0,40.0
20949,2024-02-03 16:43:20,nan,2.0,8.0,2.0,2.0,5.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,,,10.0,9.0,2.0,7.0,4.0,7.0,,,377.0,322.0,18|66,47|92,1|12,4|23,10|23,4|11,166.0,154.0,47.0,60.0,16.0,20.0,27.0,13.0
20950,2024-02-03 16:43:22,nan,3.0,8.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,,,,,,,9.0,9.0,4.0,6.0,2.0,4.0,,,362.0,248.0,27|84,36|91,4|13,4|28,2|14,7|12,174.0,166.0,43.0,64.0,13.0,23.0,27.0,20.0
20951,2024-02-03 16:43:24,nan,5.0,7.0,5.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,16.0,15.0,3.0,7.0,4.0,6.0,,,257.0,259.0,29|81,31|78,7|20,6|27,11|15,5|16,174.0,171.0,69.0,55.0,28.0,29.0,26.0,28.0
20952,2024-02-03 16:43:26,nan,3.0,7.0,6.0,4.0,3.0,2.0,2.0,2.0,,,1.0,0.0,1.0,0.0,,,9.0,9.0,4.0,4.0,1.0,3.0,,,291.0,136.0,31|87,27|75,3|29,7|19,4|11,3|12,196.0,196.0,46.0,60.0,22.0,39.0,33.0,30.0
20953,2024-02-03 16:43:28,nan,3.0,3.0,1.0,6.0,0.0,3.0,0.0,2.0,,,,,,,,,5.0,10.0,1.0,3.0,2.0,0.0,,,132.0,378.0,31|89,24|83,2|11,9|34,1|5,10|15,201.0,224.0,58.0,73.0,29.0,40.0,33.0,7.0
20954,2024-02-03 16:43:31,nan,2.0,6.0,3.0,5.0,3.0,2.0,1.0,0.0,,,,,,,,,5.0,9.0,4.0,7.0,1.0,2.0,,,247.0,467.0,34|81,43|87,4|17,4|15,4|20,9|14,145.0,141.0,48.0,74.0,21.0,21.0,11.0,16.0
20955,2024-02-03 16:43:32,nan,4.0,4.0,10.0,5.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,15.0,12.0,5.0,3.0,5.0,4.0,,,426.0,359.0,25|60,24|56,6|14,6|16,20|25,7|14,128.0,136.0,58.0,60.0,11.0,24.0,23.0,14.0
20956,2024-02-03 16:43:35,nan,3.0,3.0,2.0,3.0,1.0,0.0,,,,,,,,,,,8.0,5.0,0.0,6.0,4.0,0.0,,,240.0,559.0,37|89,47|94,2|5,5|31,3|6,8|19,152.0,188.0,54.0,47.0,29.0,20.0,27.0,6.0
20957,2024-02-03 16:43:37,nan,7.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,,,,,,,,,11.0,4.0,2.0,5.0,1.0,2.0,,,280.0,377.0,50|93,28|79,5|21,4|31,2|17,9|17,158.0,183.0,59.0,59.0,29.0,22.0,27.0,27.0
20958,2024-02-03 16:43:39,nan,6.0,5.0,5.0,7.0,2.0,2.0,0.0,2.0,,,,,,,,,8.0,12.0,11.0,2.0,2.0,3.0,,,457.0,228.0,28|68,20|69,4|20,5|22,5|11,8|12,147.0,158.0,47.0,46.0,19.0,18.0,26.0,24.0
20962,2024-02-03 16:43:47,nan,1.0,2.0,4.0,3.0,,,,,0.0,2.0,1.0,2.0,,,,,6.0,5.0,4.0,3.0,2.0,4.0,,,429.0,211.0,37|73,25|49,7|17,0|8,26|32,19|24,138.0,125.0,95.0,89.0,24.0,25.0,11.0,26.0
20963,2024-02-03 16:43:49,nan,7.0,2.0,7.0,3.0,,,,,0.0,1.0,4.0,0.0,,,,,14.0,7.0,11.0,5.0,5.0,5.0,,,339.0,350.0,27|48,28|50,3|12,7|17,26|33,13|20,108.0,132.0,95.0,99.0,16.0,24.0,19.0,14.0
20964,2024-02-03 16:43:51,nan,4.0,1.0,3.0,3.0,,,,,1.0,0.0,1.0,1.0,,,,,8.0,3.0,5.0,5.0,2.0,2.0,,,248.0,196.0,42|67,41|80,6|21,2|10,14|15,12|17,173.0,161.0,123.0,95.0,43.0,33.0,22.0,20.0
20965,2024-02-03 16:43:53,nan,7.0,2.0,4.0,1.0,,,,,3.0,0.0,2.0,3.0,,,,,17.0,5.0,6.0,3.0,3.0,7.0,,,536.0,163.0,30|48,24|51,12|38,3|12,25|32,10|16,105.0,116.0,99.0,80.0,23.0,21.0,3.0,31.0
20966,2024-02-03 16:43:55,nan,6.0,2.0,2.0,3.0,,,,,0.0,0.0,0.0,3.0,,,,,8.0,6.0,3.0,3.0,2.0,2.0,,,260.0,514.0,35|69,32|68,6|16,2|5,13|18,19|24,103.0,100.0,73.0,76.0,16.0,14.0,6.0,12.0
20967,2024-02-03 16:43:57,nan,7.0,5.0,2.0,3.0,,,,,1.0,1.0,2.0,0.0,,,,,11.0,11.0,4.0,1.0,2.0,5.0,,,593.0,258.0,33|65,16|46,2|13,5|16,16|20,16|25,100.0,92.0,60.0,66.0,15.0,14.0,9.0,18.0
20968,2024-02-03 16:43:59,nan,8.0,3.0,3.0,3.0,,,,,0.0,0.0,2.0,6.0,,,,,10.0,6.0,5.0,5.0,1.0,3.0,,,348.0,114.0,32|41,16|44,8|19,4|14,22|32,26|35,117.0,97.0,125.0,102.0,43.0,27.0,21.0,43.0
20969,2024-02-03 16:44:01,nan,5.0,2.0,6.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,,10.0,2.0,7.0,1.0,1.0,5.0,,,405.0,212.0,24|55,36|56,6|27,4|8,41|56,21|30,126.0,130.0,107.0,87.0,25.0,23.0,16.0,23.0
20970,2024-02-03 16:44:03,nan,4.0,2.0,3.0,5.0,,,,,0.0,0.0,1.0,3.0,,,,,5.0,14.0,5.0,1.0,4.0,2.0,,,447.0,374.0,38|57,16|46,6|26,3|8,17|20,21|28,114.0,116.0,61.0,82.0,14.0,18.0,6.0,21.0
20971,2024-02-03 16:44:05,nan,3.0,7.0,2.0,7.0,,,,,0.0,1.0,0.0,1.0,,,,,4.0,10.0,5.0,10.0,3.0,2.0,,,344.0,326.0,33|59,16|36,1|4,7|25,13|21,17|24,119.0,114.0,72.0,100.0,26.0,24.0,19.0,5.0
20972,2024-02-03 16:44:07,nan,4.0,4.0,4.0,1.0,,,,,1.0,0.0,3.0,0.0,,,,,9.0,11.0,5.0,0.0,4.0,3.0,,,294.0,174.0,28|67,37|64,4|17,5|19,26|34,13|16,135.0,122.0,125.0,89.0,44.0,24.0,40.0,16.0
20980,2024-02-03 16:44:23,nan,6.0,3.0,2.0,9.0,,,,,,,,,,,,,6.0,6.0,2.0,7.0,1.0,0.0,0.1,0.0,377.0,286.0,28|54,28|66,6|21,3|17,6|22,10|17,166.0,158.0,50.0,68.0,19.0,17.0,19.0,23.0
20981,2024-02-03 16:44:25,nan,8.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,,,1.0,0.0,1.0,0.0,,,6.0,3.0,5.0,4.0,1.0,2.0,,,229.0,478.0,22|58,19|39,3|15,1|14,4|14,11|20,124.0,128.0,52.0,35.0,13.0,3.0,16.0,20.0
20982,2024-02-03 16:44:27,nan,5.0,4.0,2.0,3.0,4.0,0.0,2.0,0.0,,,1.0,0.0,1.0,0.0,,,9.0,3.0,1.0,4.0,0.0,1.0,,,268.0,448.0,14|48,25|54,0|10,1|15,9|17,8|19,132.0,134.0,55.0,51.0,11.0,12.0,15.0,8.0
20983,2024-02-03 16:44:29,nan,6.0,9.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,,,8.0,10.0,4.0,8.0,6.0,2.0,,,480.0,236.0,21|41,24|56,8|27,2|19,10|14,4|8,136.0,124.0,44.0,28.0,17.0,10.0,18.0,33.0
20997,2024-02-03 16:44:57,nan,6.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,,,0.0,1.0,0.0,1.0,,,9.0,8.0,4.0,8.0,7.0,4.0,-0.36,0.57,448.0,481.0,21|42,24|42,5|14,2|14,7|11,5|8,106.0,108.0,39.0,40.0,8.0,5.0,16.0,15.0
21017,2024-02-03 16:45:38,nan,4.0,2.0,7.0,5.0,0.0,4.0,0.0,2.0,,,,,,,,,11.0,9.0,5.0,2.0,1.0,4.0,-0.04,0.08,303.0,419.0,22|45,27|62,11|21,2|11,11|14,11|19,143.0,142.0,48.0,54.0,17.0,13.0,17.0,23.0
21026,2024-02-03 16:45:57,nan,5.0,7.0,1.0,4.0,3.0,3.0,3.0,2.0,,,,,,,,,7.0,11.0,2.0,4.0,3.0,1.0,0.32,0.12,193.0,416.0,20|66,22|54,1|9,4|27,4|8,5|11,141.0,154.0,47.0,41.0,23.0,20.0,35.0,14.0
21027,2024-02-03 16:45:59,nan,8.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,,,,11.0,10.0,7.0,3.0,4.0,3.0,0.37,-0.74,309.0,244.0,36|73,27|73,9|18,4|16,7|17,11|18,172.0,177.0,57.0,64.0,27.0,20.0,18.0,12.0
21028,2024-02-03 16:46:01,nan,6.0,4.0,7.0,2.0,0.0,5.0,0.0,3.0,,,0.0,2.0,0.0,2.0,,,8.0,7.0,6.0,4.0,2.0,1.0,0.01,-0.96,499.0,364.0,21|55,30|60,1|16,5|14,9|17,11|23,151.0,130.0,44.0,51.0,8.0,13.0,8.0,22.0
21031,2024-02-03 16:46:07,nan,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,,,3.0,0.0,2.0,0.0,1.0,0.0,6.0,3.0,4.0,3.0,0.0,2.0,0.0,-0.69,363.0,398.0,19|47,28|53,2|15,1|13,7|15,1|5,123.0,115.0,38.0,32.0,8.0,13.0,16.0,21.0
21032,2024-02-03 16:46:09,nan,9.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,10.0,3.0,8.0,2.0,2.0,5.0,,,323.0,284.0,29|70,33|67,4|25,2|19,10|20,7|13,193.0,173.0,49.0,75.0,21.0,25.0,24.0,37.0
21040,2024-02-03 16:46:25,nan,9.0,4.0,4.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,14.0,4.0,5.0,2.0,0.0,5.0,,,394.0,397.0,21|38,27|49,6|23,2|12,5|12,14|24,114.0,131.0,43.0,57.0,6.0,9.0,6.0,20.0
21041,2024-02-03 16:46:27,nan,6.0,3.0,7.0,1.0,4.0,0.0,4.0,0.0,,,1.0,0.0,1.0,0.0,,,13.0,3.0,6.0,3.0,2.0,4.0,,,155.0,331.0,13|46,42|96,6|21,2|13,11|22,10|17,163.0,174.0,52.0,60.0,14.0,14.0,12.0,23.0
21042,2024-02-03 16:46:29,nan,3.0,6.0,2.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,13.0,5.0,7.0,7.0,1.0,,,346.0,350.0,35|73,38|72,2|10,6|21,8|16,9|23,154.0,156.0,51.0,56.0,14.0,16.0,16.0,15.0
21043,2024-02-03 16:46:30,nan,6.0,2.0,2.0,0.0,4.0,2.0,4.0,0.0,,,,,,,,,10.0,4.0,0.0,1.0,1.0,2.0,,,426.0,303.0,36|76,47|96,5|23,4|14,5|15,4|9,174.0,157.0,54.0,46.0,15.0,14.0,9.0,26.0
21044,2024-02-03 16:46:32,nan,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,6.0,9.0,3.0,2.0,3.0,4.0,,,442.0,315.0,47|76,32|68,8|24,7|22,10|24,1|13,163.0,167.0,46.0,37.0,12.0,10.0,18.0,13.0
21045,2024-02-03 16:46:34,nan,4.0,3.0,6.0,3.0,1.0,1.0,,,,,,,,,,,9.0,7.0,3.0,4.0,3.0,1.0,,,370.0,355.0,30|48,37|67,3|24,4|15,11|19,8|16,147.0,137.0,48.0,52.0,11.0,12.0,15.0,33.0
21046,2024-02-03 16:46:36,nan,8.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,6.0,4.0,10.0,2.0,2.0,4.0,,,362.0,308.0,42|63,31|74,4|21,3|7,13|22,7|16,140.0,139.0,60.0,67.0,22.0,25.0,12.0,24.0
21047,2024-02-03 16:46:38,nan,4.0,9.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,8.0,3.0,6.0,3.0,2.0,,,471.0,280.0,28|55,35|73,2|10,2|21,14|26,12|21,148.0,165.0,52.0,58.0,12.0,20.0,32.0,15.0
21068,2024-02-03 16:47:23,nan,1.0,8.0,2.0,9.0,3.0,1.0,2.0,1.0,0.0,1.0,,,,,,,8.0,14.0,1.0,7.0,4.0,5.0,1.43,1.19,284.0,414.0,22|47,42|74,3|7,6|30,4|11,8|23,122.0,143.0,51.0,47.0,15.0,16.0,28.0,23.0
21075,2024-02-03 16:47:37,nan,11.0,5.0,6.0,2.0,3.0,1.0,3.0,1.0,,,0.0,1.0,0.0,1.0,,,14.0,5.0,6.0,3.0,1.0,2.0,0.31,-0.25,578.0,235.0,24|42,28|62,3|21,4|16,16|23,6|10,139.0,121.0,66.0,39.0,16.0,12.0,9.0,26.0
21076,2024-02-03 16:47:39,nan,6.0,8.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,9.0,12.0,6.0,4.0,2.0,7.0,0.26,-0.14,261.0,449.0,21|38,16|36,3|20,8|31,12|20,7|18,122.0,132.0,60.0,43.0,13.0,9.0,27.0,21.0
21079,2024-02-03 16:47:45,nan,9.0,5.0,4.0,0.0,5.0,1.0,2.0,0.0,,,,,,,,,11.0,7.0,9.0,5.0,6.0,4.0,,,444.0,326.0,26|69,25|47,7|37,4|16,9|16,8|22,160.0,139.0,55.0,37.0,10.0,5.0,12.0,27.0
21149,2024-02-03 16:50:18,nan,7.0,2.0,4.0,6.0,3.0,1.0,2.0,0.0,0.0,2.0,,,,,,,14.0,8.0,3.0,4.0,3.0,5.0,-0.42,0.63,243.0,444.0,25|53,17|37,12|33,7|23,6|15,3|10,122.0,121.0,45.0,41.0,13.0,14.0,19.0,29.0
21157,2024-02-03 16:50:34,nan,3.0,8.0,2.0,8.0,2.0,0.0,1.0,0.0,,,,,,,,,6.0,14.0,2.0,5.0,2.0,1.0,0.6,-0.37,485.0,391.0,12|31,21|47,4|19,7|20,8|16,7|12,101.0,109.0,50.0,42.0,8.0,9.0,26.0,15.0
21181,2024-02-03 16:51:20,nan,5.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,0.0,10.0,11.0,0.0,4.0,6.0,0.0,1.07,-0.51,373.0,463.0,24|53,30|56,5|11,8|36,7|12,7|14,119.0,139.0,42.0,39.0,11.0,12.0,29.0,8.0
21185,2024-02-03 16:51:29,nan,12.0,0.0,5.0,0.0,5.0,1.0,3.0,0.0,,,,,,,,,16.0,1.0,6.0,2.0,1.0,3.0,,,464.0,284.0,26|55,30|72,8|24,1|11,7|11,1|3,135.0,134.0,35.0,42.0,12.0,19.0,14.0,31.0
21227,2024-02-03 16:52:52,nan,9.0,8.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,,,16.0,9.0,2.0,6.0,3.0,6.0,-0.51,0.88,571.0,331.0,22|40,25|45,7|22,6|16,12|25,11|18,113.0,103.0,54.0,49.0,9.0,9.0,8.0,15.0
21228,2024-02-03 16:52:54,nan,2.0,3.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,,,9.0,9.0,2.0,8.0,5.0,5.0,-0.78,-1.01,285.0,283.0,20|53,34|66,5|20,2|16,4|12,7|15,121.0,142.0,47.0,59.0,11.0,20.0,16.0,16.0
21229,2024-02-03 16:52:56,nan,1.0,10.0,3.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,,,,,,,6.0,9.0,3.0,4.0,2.0,3.0,0.38,-0.35,479.0,326.0,17|43,33|68,0|6,5|18,8|15,5|11,139.0,130.0,44.0,39.0,8.0,13.0,12.0,10.0
21230,2024-02-03 16:52:58,nan,4.0,6.0,2.0,3.0,1.0,3.0,,,0.0,1.0,,,,,,,8.0,9.0,3.0,5.0,2.0,3.0,-0.76,-0.17,512.0,188.0,22|34,23|49,4|28,11|25,11|21,6|10,119.0,106.0,59.0,55.0,18.0,18.0,13.0,21.0
21231,2024-02-03 16:53:00,nan,6.0,9.0,5.0,3.0,5.0,3.0,4.0,1.0,,,0.0,1.0,0.0,1.0,,,9.0,10.0,7.0,7.0,3.0,4.0,-1.49,0.3,315.0,290.0,27|59,38|80,6|36,4|15,8|21,14|24,191.0,163.0,60.0,74.0,18.0,27.0,15.0,38.0
21232,2024-02-03 16:53:02,nan,9.0,4.0,7.0,2.0,3.0,0.0,3.0,0.0,,,1.0,0.0,1.0,0.0,,,11.0,3.0,8.0,3.0,0.0,3.0,0.0,0.43,487.0,266.0,23|44,17|54,6|31,5|9,11|19,8|15,152.0,142.0,49.0,40.0,9.0,11.0,11.0,24.0
21253,2024-02-03 16:53:45,nan,5.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,2.0,0.0,2.0,,,7.0,4.0,2.0,6.0,2.0,3.0,0.68,0.1,285.0,311.0,31|78,27|72,2|14,1|19,10|20,7|10,183.0,179.0,49.0,64.0,21.0,25.0,32.0,26.0
21270,2024-02-03 16:54:21,nan,3.0,4.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,,5.0,6.0,6.0,2.0,1.0,7.0,-0.47,0.18,306.0,310.0,22|52,32|74,2|11,7|21,6|16,8|16,153.0,154.0,53.0,75.0,24.0,23.0,23.0,19.0
21271,2024-02-03 16:54:23,nan,5.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,,,9.0,8.0,2.0,3.0,4.0,2.0,,,443.0,243.0,21|50,17|54,8|21,2|21,15|24,17|34,140.0,155.0,66.0,60.0,13.0,15.0,25.0,20.0
21272,2024-02-03 16:54:24,nan,2.0,3.0,2.0,3.0,2.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,,,5.0,5.0,5.0,3.0,1.0,3.0,,,228.0,499.0,21|59,21|41,4|16,9|30,9|15,16|34,129.0,151.0,59.0,49.0,10.0,11.0,26.0,14.0
21273,2024-02-03 16:54:26,nan,8.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,,,,,,,7.0,9.0,5.0,5.0,4.0,1.0,,,274.0,359.0,23|64,18|52,5|14,9|38,5|14,4|14,122.0,139.0,50.0,50.0,8.0,20.0,35.0,12.0
21274,2024-02-03 16:54:28,nan,9.0,7.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,,9.0,9.0,7.0,7.0,3.0,3.0,,,255.0,343.0,23|67,19|53,4|24,7|27,5|14,4|15,151.0,152.0,52.0,51.0,20.0,23.0,25.0,30.0
21309,2024-02-03 16:55:42,nan,2.0,5.0,3.0,5.0,4.0,4.0,1.0,3.0,,,1.0,0.0,1.0,0.0,,,7.0,14.0,3.0,1.0,3.0,2.0,0.23,-0.85,237.0,446.0,26|64,27|49,4|14,9|21,6|11,7|15,126.0,140.0,47.0,46.0,8.0,15.0,20.0,10.0
21311,2024-02-03 16:55:47,nan,12.0,5.0,6.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,14.0,7.0,10.0,2.0,1.0,6.0,-0.55,1.73,345.0,338.0,24|58,28|71,5|27,4|13,2|10,6|15,160.0,146.0,42.0,59.0,17.0,22.0,9.0,36.0
